n_ports,total_span_days,avg_dwell_time,dwell_ratio,DWT,total_distance,max_distance_per_leg,origin_latitude,lon_sin,lon_cos,longitude_range,hemisphere_crossing,n_territories,type_Bulker,type_Container,type_General Cargo,type_Other,type_Passenger,type_Reefer,type_RoRo,type_Tanker
0.8102953438059464,0.9730364600143768,0.42314878557317553,-0.10462949416735122,-1.6781697545079595,1.9129776363954647,1.2706487553194732,1.8598276260575057,0.039982725212368564,2.6130233700906396,1.0938399926654863,0.42427550486349236,0.7443542860380179,0,0,1,0,0,0,0,0
-0.3847551571862075,1.66032635770685,1.2289812782186518,0.3564517137751679,-1.682134418712448,2.505591558559441,1.075118797233163,1.7834857827616784,-0.2995596998947637,2.760850553137299,1.3691496148897913,0.42427550486349236,1.669377088104681,0,0,0,0,0,1,0,0
0.8102953438059464,-0.7252889701589837,0.27232668573792734,0.996619214121772,0.8817224866453417,-0.8356680193872027,-0.7174750277297788,-0.5345821993044951,0.8607250992566137,0.2961518765712893,-0.552758596979117,0.42427550486349236,0.7443542860380179,0,1,0,0,0,0,0,0
0.8102953438059464,0.5403221690242574,-0.293227235850358,-0.6925200283397903,0.8817224866453417,0.3892240645550848,-0.4853177426301238,-2.1479812566542296,0.27551521011562363,-0.886374674235511,-0.5533583942526172,0.42427550486349236,0.7443542860380179,0,1,0,0,0,0,0,0
0.8102953438059464,-0.22088669780780795,0.4989397835788109,0.9778189627951788,0.8817224866453417,-0.5772075678884868,-0.7174945237855576,-0.052830469140929204,0.8751718918384271,0.3878416472432293,-0.5289912958057081,0.42427550486349236,1.669377088104681,0,1,0,0,0,0,0,0
0.8102953438059464,-0.36945610799453216,-0.9026036046931153,-0.9139665484237296,0.8817224866453417,-0.1815604014486339,0.0955086924524097,0.33882743096607376,0.771675489621861,-0.06135356311311384,-0.6488313257885943,0.42427550486349236,-1.1056913180953083,0,1,0,0,0,0,0,0
-1.5798056581783615,-1.3269132123356397,0.917704055622699,2.8259828753422243,-2.6325685757806414,-1.9005427489092412,-1.8204654545484,-1.460122602494763,-0.6949518390062008,-1.2472481238261757,1.963087947415299,-2.356959071492339,-1.1056913180953083,0,0,1,0,0,0,0,0
-0.3847551571862075,0.9843367610199641,0.3967724841835686,-0.3885303249180543,-2.6325685757806414,1.2744513766042431,0.6435983843739079,-1.460106137979036,-0.6949595239560908,-1.2472472329967554,1.963157463295437,0.42427550486349236,-0.18066851602864512,0,0,1,0,0,0,0,0
-0.3847551571862075,0.10305118314525565,-0.44242221680679633,-1.0688835892264148,-2.6325685757806414,1.274051345991716,0.6419609357063912,-1.460134950881558,-0.6949595239560908,-1.2472472329967554,1.9631654843585298,0.42427550486349236,-0.18066851602864512,0,0,1,0,0,0,0,0
-1.5798056581783615,0.18012110750866414,-0.8060688651350176,-1.537039892587049,-2.6325685757806414,1.2749650521512972,0.6452092195050534,-1.460134950881558,-0.6949595239560908,-1.2472472329967554,1.96316904927546,0.42427550486349236,-0.18066851602864512,0,0,1,0,0,0,0,0
0.8102953438059464,-0.7839576909645588,-0.2255679586618111,0.30330533016890715,-2.6325685757806414,-0.5870448904743365,-1.370960861026187,-0.22880321322801714,-0.25825727481555194,-1.2081738065113632,1.9629177226318832,0.42427550486349236,1.669377088104681,0,0,1,0,0,0,0,0
0.8102953438059464,-0.8949210146601744,0.1866172187385084,1.4639319070660708,-2.6325685757806414,-1.8104498208624518,-1.921977249438075,-1.3147162318543142,-0.5053812449832882,-1.2523845539378895,1.9631280527307635,-2.356959071492339,1.669377088104681,0,0,1,0,0,0,0,0
0.8102953438059464,-2.020796670812303,-1.0982980740819368,0.6748428340193919,-2.6325685757806414,-1.7321705079352998,-1.9274968972300952,-1.460122602494763,-0.6949518390062008,-1.2472481238261757,1.9631289439599957,-2.356959071492339,0.7443542860380179,0,0,1,0,0,0,0,0
0.8102953438059464,-1.5075764136980554,0.051355753280240765,1.9144365079588226,-2.6325685757806414,-1.8069779171038127,-1.9210902355200585,-1.336445276484641,-0.5307144797070917,-1.2536423301921171,1.9631485510031117,-2.356959071492339,1.669377088104681,0,0,1,0,0,0,0,0
0.8102953438059464,0.2570316087569143,0.6346998952750184,1.1046438091169557,-2.6325685757806414,-0.7312061957780986,-1.37010215828364,-0.30281944367744673,-0.024209006003536773,-1.1095929013056134,1.963122705355368,0.42427550486349236,2.594399890171344,0,0,1,0,0,0,0,0
