"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62"
"1",0,0.735564911966552,0.453520109747769,0.388042433651742,0.709517750751013,0.254191504952965,0.311763972840963,0.721922654001435,0.33571748141313,0.776197016990966,0.530686295120738,0.208055632847079,0.193084734799228,0.231175878430019,0.315119825821666,0.342211315625069,0.303548169871178,0.195332357624793,0.223888346960003,0.240463812815039,0.190852724619351,0.190751648313382,0.193436049713678,0.171763246260927,0.23769756438409,0.197745279201198,0.207841136639046,0.244065313718589,0.208906558539551,0.168933652119129,0.145013028917917,0.162136091463908,0.220184871188847,0.225442282548076,0.221648034539653,0.368741408239894,0.26700999907729,0.152925910124978,0.153823468355148,0.221465324549363,0.175847408141679,0.353776838221863,0.31012059039356,0.371773808944205,0.518697100330638,0.53615721754886,0.419227341939782,0.855739820785727,0.640260458074095,0.519535511660632,0.393481475401664,0.578485379110321,0.440951576313806,0.627748269033787,0.333396922781853,0.567573303359701,0.506531671262786,0.355224919800647,0.954293749575885,0.910342059670113,0.859327723028368,0.786353867240428
"2",0.735564911966552,0,0.644016619401949,0.55765515267233,0.88565796993168,0.466287966479328,0.470730350623785,0.837243513577715,0.5553986441696,0.897672125760492,0.735919018475243,0.418289559857761,0.399053065849881,0.431983670330834,0.512479113486638,0.543255236397781,0.508851881404697,0.404377803498838,0.433243340695639,0.453976196688371,0.404845209670247,0.403950114423512,0.420031698689965,0.393449202496558,0.459025300124118,0.421799668194906,0.424886316887221,0.461912745994755,0.424481167480498,0.385575035444243,0.358896070428297,0.384326395944527,0.435132879807913,0.441619745425712,0.434419364625713,0.572886011208769,0.476866152666394,0.365116055851706,0.3639944865132,0.428801235671211,0.383539761142078,0.552617941640135,0.522628375825638,0.579656570093305,0.714160362037596,0.731315506263725,0.615993062818451,0.838453015106549,0.805573244497399,0.70647667180157,0.598561401547217,0.760096240276106,0.639388860131748,0.800112716876948,0.541370281918295,0.748117991490281,0.69500809704612,0.560440813917438,0.753731831402196,0.650251355664663,0.600334020359588,0.857172088759501
"3",0.453520109747769,0.644016619401949,0,0.86343237734942,0.705450537326198,0.786558969093917,0.3004975228395,0.654476289971256,0.838611331950255,0.650050212370459,0.848894719943704,0.745024570469676,0.693159715382232,0.738689264471139,0.806041163744984,0.848412175940944,0.778292733581196,0.737544874525737,0.760969010193574,0.756263398021706,0.712572097806306,0.699887068112053,0.689325908897983,0.671925914410625,0.731594795526188,0.696241418558136,0.701343699319811,0.755006604209338,0.707154330549158,0.664570149708087,0.644243936611384,0.677593669715157,0.729723526867984,0.736479181120201,0.735783870041085,0.886942529009983,0.76133603233098,0.648549991637477,0.654705253421592,0.731542981050696,0.677669187716115,0.838118755594852,0.773715253471724,0.833699192714917,0.874112947125073,0.85334856400193,0.910355242417108,0.591010705025435,0.797495554444503,0.884582440371875,0.9138634682323,0.870206597620426,0.932110090781831,0.820465165596861,0.857463690372016,0.872581760445655,0.911514380577469,0.86825690100611,0.482704754755484,0.368356200618203,0.31790475493853,0.662507911593007
"4",0.388042433651742,0.55765515267233,0.86343237734942,0,0.631946147952731,0.757707468858644,0.199987513112664,0.574484879033355,0.762789702837493,0.562081692749841,0.729455996918375,0.726202031325273,0.646275852346596,0.694014737945272,0.738419269905609,0.789359108540505,0.718754104544066,0.740556452635525,0.741719148721142,0.70732628935827,0.680292032115536,0.659296023660777,0.637350323564327,0.624224386352576,0.671338660680602,0.642560501621771,0.645210040914762,0.70058460530434,0.652031561877809,0.613229466125177,0.598526933066196,0.639160523461913,0.680745831776891,0.686025931621654,0.68745977146376,0.798806374163623,0.694095347431355,0.5999117870511,0.609499467970698,0.683053515571301,0.631443416127184,0.751555043082983,0.702348179994971,0.749143615566268,0.758524429149917,0.731342039003296,0.804104311784332,0.512791173036355,0.694497939538834,0.762783358401373,0.815315786767864,0.762945512248453,0.80819589453287,0.721530891777992,0.786479151651511,0.758098628943097,0.784318233259063,0.782380225335418,0.41193349511666,0.305308873158849,0.255727153299228,0.581068515021001
"5",0.709517750751013,0.88565796993168,0.705450537326198,0.631946147952731,0,0.518603949702946,0.416653212840529,0.887440854412064,0.604763538636552,0.885834552455319,0.774105597685419,0.468330870834707,0.440014770929699,0.479787970169197,0.562668663417493,0.597288070245773,0.553396198231141,0.456340483156437,0.483598436984463,0.497602193424306,0.448092447644209,0.443941197459382,0.452933878121455,0.42703910684104,0.496334205674883,0.457430271303145,0.4606650691278,0.505943414582095,0.463363149950889,0.420474929266,0.395492608726506,0.422982416062958,0.479193242596354,0.484025308206569,0.477011243299745,0.625050719168618,0.519097818791895,0.40164899020687,0.402081511628464,0.473225700316661,0.424307782826526,0.602475845749789,0.558573768592241,0.622679663763922,0.766706428705524,0.777391846151283,0.673755454134043,0.827763074590417,0.857173888174804,0.758236137842841,0.651776997467198,0.818663752321623,0.694605571338246,0.859241852553244,0.591828336181495,0.804374695205284,0.750593027654739,0.608927860979787,0.72861491083316,0.623398964825723,0.570353228878757,0.869295546575839
"6",0.254191504952965,0.466287966479328,0.786558969093917,0.757707468858644,0.518603949702946,0,0.223438956920482,0.483914484852726,0.89768605860335,0.462926767638192,0.705325947358422,0.943370929589558,0.867720389948432,0.902082451350641,0.88786497161775,0.885558651695501,0.860507536175484,0.905006956611272,0.94715846341712,0.932090374310088,0.907536807562389,0.881814918990341,0.865783831731849,0.854018449962951,0.889479772732825,0.87414981977893,0.869926659081749,0.928795058947263,0.881772062086252,0.844804581147681,0.831070149675527,0.873455635087303,0.914009367642617,0.918410257510729,0.916994186855113,0.87951892183599,0.899755139112915,0.83051007997728,0.838396369767454,0.905995294856829,0.857740961612381,0.869760304395264,0.844467995078187,0.837159164852097,0.725518302763329,0.706492222765892,0.830328820199773,0.394321971415296,0.610638381661299,0.728231331295864,0.856989659155144,0.671802891212801,0.810105219179644,0.623602241898603,0.913366114258709,0.683512419929862,0.743965690989728,0.888461567281745,0.284051491069615,0.168397284946819,0.118220137527208,0.463629380899224
"7",0.311763972840963,0.470730350623785,0.3004975228395,0.199987513112664,0.416653212840529,0.223438956920482,0,0.404951881230024,0.310831133050044,0.426647730993169,0.397308088331237,0.187913362907722,0.179055201617086,0.191240774967052,0.24302904985196,0.268110477528017,0.266149694370201,0.176693259684473,0.200786779432009,0.232818017872654,0.196157444085425,0.201596827599348,0.242676058037998,0.215612074688647,0.264707983810258,0.244105130759652,0.230257553172347,0.25080129810163,0.224861114236399,0.202927586880899,0.17216763664259,0.202387457239548,0.220802765835311,0.230513361655491,0.217210453667873,0.286708928368657,0.247708747096688,0.175238344507629,0.16706835823891,0.202324417509635,0.173912046646917,0.270976844639952,0.296985501755174,0.315570421073588,0.365296413030845,0.373145112331823,0.298216973427772,0.369608363725013,0.37337411418903,0.343934809186291,0.304257709199218,0.361921890008944,0.317864851165433,0.374752426788188,0.274202004208175,0.35461287429048,0.335273516637032,0.282154605148382,0.324102904282939,0.260962766530156,0.225039753219244,0.376515828394763
"8",0.721922654001435,0.837243513577715,0.654476289971256,0.574484879033355,0.887440854412064,0.483914484852726,0.404951881230024,0,0.571012358194569,0.889347406828956,0.75498509435203,0.432573348772422,0.422603694937314,0.461305326786153,0.547433239786379,0.575190808058394,0.543164771182249,0.41515146050451,0.448859025306172,0.471281508947256,0.42145592965925,0.423267518782146,0.429202068850621,0.405131481731849,0.4757133382153,0.434145203456321,0.442581156583233,0.478971513016706,0.443886441212898,0.402389247755428,0.376985739797256,0.392108071715716,0.453688657939551,0.458310044336466,0.45064105217715,0.589668311559752,0.499557106886228,0.384550606924662,0.383454196583941,0.450356822849868,0.405605421903026,0.582498126653709,0.545936618030938,0.607125686584229,0.747837579160771,0.760162098730265,0.6427869319745,0.829900066970448,0.827275625153505,0.73563663744887,0.612911141266491,0.767914359833016,0.658067205453315,0.808831310998491,0.556022809024488,0.763274950345326,0.715916128299113,0.575934761528554,0.741778449118543,0.642793044075313,0.592787576178328,0.844815044897555
"9",0.33571748141313,0.5553986441696,0.838611331950255,0.762789702837493,0.604763538636552,0.89768605860335,0.310831133050044,0.571012358194569,0,0.549447308552071,0.789007228061715,0.848547260358411,0.811598036870127,0.846429373167164,0.892507091592751,0.90313785783998,0.864551297968831,0.81720301176989,0.857641924153956,0.881165018179126,0.832201787083795,0.821182311795541,0.831161037171726,0.806554425599425,0.872023482706919,0.839744534833154,0.83499769249801,0.897106247046463,0.843694790739771,0.798699123988364,0.776020289874244,0.812006304649582,0.866469498924579,0.871870219407171,0.861599252859016,0.930409290964961,0.888242429953508,0.779200604156462,0.780775610966493,0.851436351816602,0.801345990242003,0.910711820409756,0.86240380538755,0.884932414101105,0.804752044098199,0.79016414909101,0.894583827771598,0.476676345847987,0.691060731578135,0.803179971008536,0.916478688146757,0.747392982133238,0.879680759466886,0.702431098571577,0.94068648560781,0.759579133975068,0.817431620078133,0.930675451228901,0.365585783526898,0.249726137806313,0.198761509963709,0.544247690251741
"10",0.776197016990966,0.897672125760492,0.650050212370459,0.562081692749841,0.885834552455319,0.462926767638192,0.426647730993169,0.889347406828956,0.549447308552071,0,0.748486737005673,0.415734675358227,0.402852247228602,0.439420471319382,0.523614338585903,0.551956218019264,0.516757410537172,0.400602457957179,0.432291011681633,0.453403615660563,0.403273438349154,0.404410178573421,0.410757779834094,0.388013590692712,0.455175319056126,0.414935245938334,0.423495422509529,0.458462295975827,0.423531159072414,0.383884918912063,0.357957523534655,0.375686373121749,0.432492228435408,0.43907985506207,0.433512725640301,0.576149395211898,0.479612728098071,0.365474037451224,0.365216748956138,0.431466354992303,0.386201216576402,0.561867492898309,0.526146531849947,0.58637611040904,0.731466419727139,0.748875905299486,0.624336153673979,0.906059688293132,0.839888001490114,0.726501978684382,0.601043147316424,0.776902854583772,0.646950145863093,0.824609989754794,0.541926351484926,0.767635877550007,0.709833633819154,0.563534596848193,0.803998718523659,0.691171038135635,0.6405059882999,0.924763141087957
